open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1757149200000,4308.68,4308.69,4289.21,4291.09,85538.972,1757152799999,367454151.58343,91818,35058.813,150593171.58270,0
1757152800000,4291.09,4301.51,4283.55,4299.07,65580.148,1757156399999,281535422.33929,82947,33926.843,145664284.66158,0
1757156400000,4299.07,4299.67,4288.44,4298.08,43092.847,1757159999999,185024617.32565,68695,23515.810,100968675.99182,0
1757160000000,4298.08,4307.10,4290.33,4297.50,53617.905,1757163599999,230484740.66264,75499,29090.510,125070160.88623,0
1757163600000,4297.50,4300.67,4285.00,4292.17,68775.251,1757167199999,295180495.69198,88256,31946.082,137113543.20369,0
1757167200000,4292.16,4300.00,4290.01,4294.19,55892.316,1757170799999,240095834.03544,81913,30495.767,131005242.28490,0
1757170800000,4294.19,4295.58,4260.11,4267.68,234350.235,1757174399999,1001628142.53451,234275,98701.630,421853134.02619,0
1757174400000,4267.69,4304.00,4220.00,4287.52,560295.933,1757177999999,2389013411.20468,435270,269103.408,1148078335.88489,0
1757178000000,4287.52,4290.30,4264.69,4270.90,103378.087,1757181599999,442061569.47205,138149,51942.636,222157343.54360,0
1757181600000,4270.89,4286.70,4267.04,4276.87,69185.092,1757185199999,295843045.05193,94947,33226.780,142078878.33079,0
1757185200000,4276.87,4279.85,4249.32,4253.95,77328.653,1757188799999,329493010.02657,109957,31734.743,135253268.59022,0
1757188800000,4253.95,4279.00,4251.50,4277.50,59996.694,1757192399999,255979988.37536,83497,34025.287,145145666.71162,0
1757192400000,4277.49,4285.41,4266.42,4281.68,72129.250,1757195999999,308364933.48494,62887,40731.164,174119560.42363,0
1757196000000,4281.68,4286.57,4268.47,4275.92,81469.446,1757199599999,348325006.01964,81129,36613.785,156527378.59951,0
1757199600000,4275.93,4282.00,4266.22,4271.69,61732.195,1757203199999,263868716.01526,57846,31405.054,134216308.58164,0
1757203200000,4271.68,4287.34,4269.00,4282.10,76506.200,1757206799999,327373582.25556,71328,39365.187,168427128.80793,0
1757206800000,4282.10,4302.37,4280.92,4293.28,96214.087,1757210399999,413055803.34274,108644,54316.865,233186105.04396,0
1757210400000,4293.27,4301.84,4286.87,4297.66,50727.327,1757213999999,217779043.42603,75505,25185.461,108129079.34465,0
1757214000000,4297.66,4302.51,4290.64,4295.07,44183.304,1757217599999,189849796.75140,64300,19808.583,85120403.12179,0
1757217600000,4295.08,4300.94,4290.98,4299.28,30457.198,1757221199999,130822510.48014,51299,15058.062,64683983.43336,0
1757221200000,4299.28,4302.02,4290.12,4292.85,37714.313,1757224799999,162052053.75337,54707,17933.569,77061703.57488,0
1757224800000,4292.85,4293.76,4280.99,4281.94,61344.838,1757228399999,262985510.49956,72414,26508.072,113635944.98947,0
1757228400000,4281.94,4305.88,4276.78,4293.00,90856.123,1757231999999,389961140.93521,112694,44869.114,192604336.60252,0
1757232000000,4293.00,4313.99,4292.76,4299.35,136176.216,1757235599999,586190938.37006,132071,69361.193,298573299.23663,0
1757235600000,4299.34,4309.48,4290.00,4297.83,70730.433,1757239199999,304036483.44823,93269,31399.186,134992225.64841,0
1757239200000,4297.83,4304.70,4295.00,4302.99,44745.906,1757242799999,192424626.08555,67288,21904.946,94205690.04655,0
1757242800000,4303.00,4308.77,4301.02,4308.76,34230.994,1757246399999,147350180.06241,59441,18811.271,80981309.60516,0
1757246400000,4308.77,4308.77,4292.00,4298.99,50563.989,1757249999999,217337513.01477,81152,23219.824,99796835.78149,0
1757250000000,4299.00,4306.40,4286.52,4303.03,73636.143,1757253599999,316438807.92187,93430,38971.247,167492250.92011,0
1757253600000,4303.03,4309.89,4294.80,4298.03,88733.268,1757257199999,381745673.38519,122476,42363.620,182281871.86682,0
1757257200000,4298.03,4303.11,4294.16,4297.16,52999.975,1757260799999,227785428.26488,82209,28951.852,124434200.45099,0
1757260800000,4297.17,4299.72,4280.67,4281.92,88703.025,1757264399999,380407433.47458,104766,35827.540,153674156.57862,0
1757264400000,4281.93,4286.00,4270.01,4273.22,120876.976,1757267999999,517011812.11015,130462,56246.045,240595664.18326,0
1757268000000,4273.22,4282.31,4267.44,4279.24,56771.593,1757271599999,242684023.07653,76409,28784.083,123072725.47738,0
