open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754658000000,116450.40,116910.60,116450.30,116862.80,4571.728,1754661599999,533560806.67140,107940,2383.005,278115763.06480,0
1754661600000,116862.90,117229.90,116311.20,116441.70,9675.063,1754665199999,1129327036.36780,196766,4640.828,541864910.48590,0
1754665200000,116441.70,116502.40,115850.00,116162.00,8909.243,1754668799999,1034661850.57200,170496,4327.790,502652130.80220,0
1754668800000,116162.10,116331.90,115949.90,116151.90,4443.385,1754672399999,516017565.80420,93170,2395.107,278184684.54230,0
1754672400000,116151.90,116666.00,116103.50,116665.90,4325.091,1754675999999,503492451.05990,90631,2528.591,294390608.99090,0
1754676000000,116665.90,116863.90,116277.50,116460.50,6431.017,1754679599999,749880408.34760,126119,3023.799,352619731.04480,0
1754679600000,116460.60,116663.60,116277.10,116384.40,2832.576,1754683199999,329868356.32310,66860,1269.505,147841454.25830,0
1754683200000,116384.40,116850.10,116250.00,116850.10,2726.148,1754686799999,317805434.27550,61189,1626.325,189593493.01160,0
1754686800000,116850.00,116930.00,116683.40,116883.00,2135.277,1754690399999,249436349.70880,44442,1247.470,145730295.86960,0
1754690400000,116883.10,116941.50,116701.60,116833.70,1530.059,1754693999999,178770965.83590,39885,694.927,81195106.98860,0
1754694000000,116833.60,116870.00,116600.00,116628.20,1373.880,1754697599999,160357188.63300,31126,557.052,65021387.33090,0
1754697600000,116628.20,116703.60,116516.80,116542.80,1615.767,1754701199999,188414506.29440,37159,846.981,98770809.86020,0
1754701200000,116542.70,116608.80,116479.90,116517.00,959.608,1754704799999,111831314.50140,29422,504.634,58810532.73480,0
1754704800000,116517.00,116517.10,116336.20,116355.40,1455.585,1754708399999,169437202.09990,33628,636.535,74093721.98880,0
1754708400000,116355.40,116439.30,116304.00,116331.50,1681.989,1754711999999,195716743.16400,37313,787.692,91658145.97430,0
1754712000000,116331.60,116645.00,116309.00,116383.80,2883.349,1754715599999,335723900.11790,53032,1403.926,163473848.47460,0
1754715600000,116383.90,116950.10,116361.00,116684.60,6909.549,1754719199999,806466998.45290,116472,3578.767,417648847.01390,0
1754719200000,116684.60,116701.70,116484.30,116601.30,2894.888,1754722799999,337515689.38110,55212,1339.336,156156999.52420,0
1754722800000,116601.40,116861.00,116576.40,116703.20,2246.963,1754726399999,262303968.64690,39922,1240.461,144793280.92570,0
1754726400000,116703.30,117150.00,116700.00,117069.50,4325.635,1754729999999,505791878.50700,90885,2682.252,313644882.40060,0
1754730000000,117069.40,117481.20,117000.00,117473.30,5714.779,1754733599999,670173768.47320,109228,3194.776,374687529.04760,0
1754733600000,117473.30,117906.70,117325.00,117370.00,10212.018,1754737199999,1201078004.20210,182469,5252.281,617857615.71780,0
1754737200000,117369.90,117424.80,117010.00,117064.90,5292.184,1754740799999,620105846.78100,94268,2298.457,269331748.22780,0
1754740800000,117065.00,117200.00,116942.50,117057.10,3237.768,1754744399999,379042165.31930,62415,1560.585,182724517.22290,0
1754744400000,117057.00,117104.90,116821.10,116914.90,2813.608,1754747999999,328975275.48710,68181,1443.851,168823159.92390,0
1754748000000,116914.90,116956.40,116700.00,116915.00,3080.283,1754751599999,359844802.80000,59466,1470.601,171815361.52190,0
1754751600000,116914.90,117094.00,116600.00,116835.60,4812.354,1754755199999,562372448.91290,76960,2810.924,328569525.30370,0
1754755200000,116835.50,116900.90,116581.40,116596.80,2275.313,1754758799999,265525406.12540,53006,1063.727,124146129.96680,0
1754758800000,116596.80,116759.10,116555.70,116627.10,1798.798,1754762399999,209826066.52880,40254,933.469,108896265.15060,0
1754762400000,116627.00,116683.70,116503.10,116579.90,1844.918,1754765999999,215098486.57180,48863,868.397,101254491.30950,0
1754766000000,116579.90,116682.00,116458.10,116499.90,1674.173,1754769599999,195135234.80260,38517,750.980,87536347.93800,0
1754769600000,116499.90,117000.00,116457.70,116732.90,4349.136,1754773199999,507577394.84340,62702,2782.472,324737422.97990,0
1754773200000,116732.90,116755.90,116350.00,116479.00,2758.105,1754776799999,321298942.06300,51997,1126.299,131189479.07680,0
1754776800000,116479.00,116690.00,116445.00,116502.30,2061.660,1754780399999,240326573.48510,46202,1003.943,117030183.18070,0
1754780400000,116502.30,116554.50,116382.50,116422.10,1026.104,1754783999999,119495186.97700,26365,564.242,65710534.49870,0
1754784000000,116422.10,116702.60,116413.20,116691.20,1520.796,1754787599999,177274386.33610,42019,916.172,106791631.31030,0
